record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC00787,2021,3,1,Health,Raigad,Maharashtra,PM Fasal Bima Yojana,C034,low,3,310.83,301.95,296.03,244.36,51.67,17.45,0.8255,0,90,normal,0,green
REC05653,2022,3,1,Education,Vadodara,Gujarat,MGNREGA,C048,medium,2,49.15,47.75,46.81,42.58,4.23,9.04,0.9096,0,88,normal,0,green
REC00485,2024,12,4,Sanitation,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C070,low,3,21.45,20.84,20.43,18.19,2.24,10.96,0.8904,0,79,normal,0,green
REC05801,2023,11,4,Sanitation,Raigad,Maharashtra,Jal Jeevan Mission,C051,low,3,54.58,53.02,51.98,49.1,2.88,5.54,0.9446,0,66,normal,0,green
REC02877,2022,10,4,Education,Ahmedabad,Gujarat,MGNREGA,C003,low,1,571.37,555.04,544.16,479.82,64.34,11.82,0.8818,0,67,normal,0,green
REC09237,2021,11,4,Housing,Pune,Maharashtra,PM Gram Sadak Yojana,C081,low,1,393.38,382.14,374.65,531.97,157.32,41.99,1.4199,1,37,anomaly_over,2,red
REC05462,2021,10,4,Health,Raigad,Maharashtra,Ayushman Bharat,C074,medium,3,202.46,196.68,192.82,169.59,23.23,12.05,0.8795,0,73,normal,0,green
REC03853,2024,10,4,Health,Rajkot,Gujarat,MGNREGA,C030,low,2,379.9,369.05,361.81,299.01,62.8,17.36,0.8264,0,64,normal,0,green
REC04109,2024,6,2,Housing,Pune,Maharashtra,MGNREGA,C012,medium,1,166.39,161.64,158.47,147.43,11.04,6.97,0.9303,0,80,normal,0,green
REC02503,2022,7,3,Agriculture,Surat,Gujarat,PM Awas Yojana,C007,medium,1,191.3,185.83,182.19,110.65,71.54,39.27,0.6073,0,82,normal,0,green
REC04676,2021,12,4,Sanitation,Raigad,Maharashtra,PM Gram Sadak Yojana,C083,medium,3,50.1,48.66,47.71,39.68,8.03,16.83,0.8317,0,90,normal,0,green
REC00357,2024,10,4,Sanitation,Rajkot,Gujarat,MGNREGA,C092,medium,2,153.37,148.99,146.07,120.03,26.04,17.83,0.8217,0,92,normal,0,green
REC00539,2024,3,1,Health,Nandurbar,Maharashtra,Ayushman Bharat,C085,low,3,71.83,69.78,68.41,64.39,4.02,5.88,0.9412,0,82,normal,0,green
REC06957,2022,5,2,Health,Nandurbar,Maharashtra,PM Awas Yojana,C012,medium,3,257.88,250.51,245.6,231.31,14.29,5.82,0.9418,0,89,normal,0,green
REC07828,2021,9,3,Infrastructure,Nashik,Maharashtra,Jal Jeevan Mission,C020,medium,2,1043.31,1013.5,993.63,1052.59,58.96,5.93,1.0593,1,60,warning,1,yellow
REC07775,2023,11,4,Sanitation,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C017,low,1,226.63,220.16,215.84,149.77,66.07,30.61,0.6939,0,45,warning,1,yellow
REC00204,2022,7,3,Education,Raigad,Maharashtra,PM Fasal Bima Yojana,C017,low,3,46.29,44.97,44.09,39.82,4.27,9.68,0.9032,0,65,normal,0,green
REC02126,2023,10,4,Agriculture,Rajkot,Gujarat,Swachh Bharat Mission,C093,medium,2,213.93,207.81,203.74,183.23,20.51,10.07,0.8993,0,82,normal,0,green
REC02572,2022,2,1,Infrastructure,Mumbai,Maharashtra,PM Gram Sadak Yojana,C053,low,1,1583.05,1537.82,1507.67,1346.4,161.27,10.7,0.893,0,93,normal,0,green
REC03483,2022,11,4,Sanitation,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C054,high,2,209.95,203.95,199.95,186.79,13.16,6.58,0.9342,0,94,normal,0,green
REC08449,2024,10,4,Education,Vadodara,Gujarat,PM Gram Sadak Yojana,C086,low,2,325.07,315.78,309.59,220.45,89.14,28.79,0.7121,0,64,warning,1,yellow
REC09628,2023,10,4,Health,Raigad,Maharashtra,PM Gram Sadak Yojana,C043,low,3,119.33,115.92,113.65,41.78,71.87,63.24,0.3676,0,13,anomaly_under,2,red
REC00206,2023,3,1,Health,Dahanu,Maharashtra,PM Fasal Bima Yojana,C062,low,3,251.42,244.24,239.45,209.87,29.58,12.35,0.8765,0,71,normal,0,green
REC07601,2022,12,4,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C036,low,3,43.75,42.5,41.67,46.74,5.07,12.17,1.1217,1,46,warning,1,yellow
REC07590,2021,4,2,Health,Raigad,Maharashtra,Jal Jeevan Mission,C061,low,3,147.41,143.2,140.39,106.96,33.43,23.81,0.7619,0,44,warning,1,yellow
REC08089,2022,11,4,Agriculture,Palghar,Maharashtra,PM Fasal Bima Yojana,C032,medium,3,110.82,107.65,105.54,58.05,47.49,45.0,0.55,0,36,warning,1,yellow
REC03148,2024,4,2,Housing,Raigad,Maharashtra,PM Awas Yojana,C077,low,3,306.29,297.53,291.7,260.63,31.07,10.65,0.8935,0,75,normal,0,green
REC07235,2021,7,3,Sanitation,Ahmedabad,Gujarat,Jal Jeevan Mission,C056,low,1,53.49,51.96,50.94,35.76,15.18,29.8,0.702,0,59,warning,1,yellow
REC07145,2021,9,3,Agriculture,Raigad,Maharashtra,Swachh Bharat Mission,C049,low,3,32.8,31.86,31.24,17.18,14.06,45.01,0.5499,0,40,warning,1,yellow
REC05799,2022,6,2,Education,Nandurbar,Maharashtra,Swachh Bharat Mission,C018,low,3,37.3,36.23,35.52,33.89,1.63,4.59,0.9541,0,67,normal,0,green
REC06366,2022,2,1,Housing,Pune,Maharashtra,PM Gram Sadak Yojana,C076,medium,1,143.1,139.02,136.29,127.78,8.51,6.24,0.9376,0,71,normal,0,green
REC07356,2022,12,4,Sanitation,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C079,medium,3,102.61,99.67,97.72,72.38,25.34,25.93,0.7407,0,61,warning,1,yellow
REC06409,2024,6,2,Health,Nandurbar,Maharashtra,PM Awas Yojana,C037,medium,3,250.45,243.29,238.52,220.74,17.78,7.45,0.9255,0,72,normal,0,green
REC05295,2022,9,3,Agriculture,Anand,Gujarat,PM Gram Sadak Yojana,C095,low,3,69.74,67.75,66.42,40.93,25.49,38.38,0.6162,0,81,normal,0,green
REC01179,2021,6,2,Sanitation,Nagpur,Maharashtra,PM Awas Yojana,C015,medium,2,39.48,38.35,37.6,34.49,3.11,8.27,0.9173,0,63,normal,0,green
REC02442,2021,9,3,Housing,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C078,low,2,594.12,577.15,565.83,495.0,70.83,12.52,0.8748,0,62,normal,0,green
REC06643,2021,1,1,Sanitation,Dahanu,Maharashtra,PM Gram Sadak Yojana,C085,low,3,91.29,88.68,86.94,75.91,11.03,12.69,0.8731,0,69,normal,0,green
REC05791,2024,1,1,Infrastructure,Ahmedabad,Gujarat,PM Awas Yojana,C011,low,1,1046.6,1016.7,996.76,888.38,108.38,10.87,0.8913,0,80,normal,0,green
REC08321,2024,6,2,Agriculture,Mumbai,Maharashtra,PM Fasal Bima Yojana,C043,low,1,242.78,235.84,231.22,127.17,104.05,45.0,0.55,0,65,warning,1,yellow
REC07220,2023,12,4,Education,Bharuch,Gujarat,MGNREGA,C052,low,3,161.49,156.88,153.8,117.71,36.09,23.47,0.7653,0,56,warning,1,yellow
REC01540,2023,12,4,Health,Dahanu,Maharashtra,Jal Jeevan Mission,C069,medium,3,250.27,243.12,238.35,219.36,18.99,7.97,0.9203,0,90,normal,0,green
REC05114,2021,3,1,Infrastructure,Nagpur,Maharashtra,PM Fasal Bima Yojana,C076,medium,2,504.79,490.37,480.75,433.07,47.68,9.92,0.9008,0,67,normal,0,green
REC09081,2022,1,1,Agriculture,Nashik,Maharashtra,Swachh Bharat Mission,C017,low,2,192.48,186.98,183.31,219.94,36.63,19.98,1.1998,1,54,anomaly_over,2,red
REC07550,2024,8,3,Health,Mumbai,Maharashtra,PM Fasal Bima Yojana,C038,medium,1,200.26,194.53,190.72,141.39,49.33,25.87,0.7413,0,56,warning,1,yellow
REC07848,2021,11,4,Agriculture,Raigad,Maharashtra,MGNREGA,C009,low,3,20.92,20.32,19.92,20.98,1.06,5.32,1.0532,1,47,warning,1,yellow
REC04887,2023,12,4,Housing,Surat,Gujarat,Sarva Shiksha Abhiyan,C074,medium,1,791.99,769.37,754.28,665.89,88.39,11.72,0.8828,0,72,normal,0,green
REC04652,2024,6,2,Health,Ahmedabad,Gujarat,Sarva Shiksha Abhiyan,C071,low,1,738.19,717.1,703.04,668.86,34.18,4.86,0.9514,0,82,normal,0,green
REC00157,2024,1,1,Health,Surat,Gujarat,Swachh Bharat Mission,C020,medium,1,541.06,525.61,515.3,452.19,63.11,12.25,0.8775,0,85,normal,0,green
REC06605,2023,9,3,Health,Palghar,Maharashtra,Swachh Bharat Mission,C007,medium,3,125.88,122.29,119.89,114.67,5.22,4.35,0.9565,0,87,normal,0,green
REC06544,2021,4,2,Sanitation,Nandurbar,Maharashtra,Jal Jeevan Mission,C033,low,3,40.52,39.36,38.59,31.47,7.12,18.45,0.8155,0,61,normal,0,green
REC00611,2023,9,3,Housing,Nandurbar,Maharashtra,Swachh Bharat Mission,C009,low,3,93.43,90.76,88.98,80.47,8.51,9.56,0.9044,0,75,normal,0,green
REC09268,2021,8,3,Infrastructure,Raigad,Maharashtra,Swachh Bharat Mission,C016,medium,3,166.7,161.94,158.76,19.27,139.49,87.86,0.1214,0,27,anomaly_under,2,red
REC01037,2021,2,1,Sanitation,Anand,Gujarat,Ayushman Bharat,C056,low,3,100.2,97.34,95.43,87.44,7.99,8.37,0.9163,0,78,normal,0,green
REC01195,2024,2,1,Agriculture,Palghar,Maharashtra,MGNREGA,C051,low,3,177.26,172.2,168.82,149.69,19.13,11.33,0.8867,0,74,normal,0,green
REC01559,2022,4,2,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C046,low,1,297.54,289.04,283.37,221.67,61.7,21.77,0.7823,0,94,normal,0,green
REC03787,2022,1,1,Housing,Ahmedabad,Gujarat,Sarva Shiksha Abhiyan,C071,low,1,765.65,743.77,729.19,552.48,176.71,24.23,0.7577,0,61,normal,0,green
REC07384,2021,6,2,Health,Palghar,Maharashtra,Swachh Bharat Mission,C035,medium,3,57.97,56.31,55.21,58.81,3.6,6.52,1.0652,1,47,warning,1,yellow
REC08688,2023,4,2,Agriculture,Nashik,Maharashtra,PM Fasal Bima Yojana,C082,low,2,286.33,278.15,272.7,390.53,117.83,43.21,1.4321,1,24,anomaly_over,2,red
REC07333,2021,9,3,Sanitation,Vadodara,Gujarat,Jal Jeevan Mission,C031,low,2,149.36,145.09,142.25,94.72,47.53,33.41,0.6659,0,37,warning,1,yellow
REC04023,2022,1,1,Education,Rajkot,Gujarat,MGNREGA,C100,low,2,345.01,335.15,328.58,295.39,33.19,10.1,0.899,0,69,normal,0,green
REC08905,2024,10,4,Education,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C083,medium,3,141.09,137.06,134.37,158.21,23.84,17.74,1.1774,1,29,anomaly_over,2,red
REC05681,2022,8,3,Housing,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C001,low,1,1243.7,1208.17,1184.48,922.72,261.76,22.1,0.779,0,77,normal,0,green
REC09414,2021,10,4,Health,Nandurbar,Maharashtra,PM Awas Yojana,C030,low,3,154.68,150.26,147.31,57.47,89.84,60.99,0.3901,0,16,anomaly_under,2,red
REC06412,2024,7,3,Education,Nagpur,Maharashtra,Jal Jeevan Mission,C060,high,2,215.32,209.17,205.07,174.77,30.3,14.78,0.8522,0,73,normal,0,green
REC02538,2023,10,4,Education,Nagpur,Maharashtra,PM Awas Yojana,C087,low,2,295.34,286.91,281.28,260.61,20.67,7.35,0.9265,0,89,normal,0,green
REC00272,2023,6,2,Infrastructure,Raigad,Maharashtra,PM Awas Yojana,C091,low,3,1694.87,1646.44,1614.16,1375.7,238.46,14.77,0.8523,0,79,normal,0,green
REC02314,2021,1,1,Infrastructure,Surat,Gujarat,Ayushman Bharat,C014,high,1,1164.7,1131.42,1109.24,821.94,287.3,25.9,0.741,0,93,normal,0,green
REC09382,2024,8,3,Agriculture,Raigad,Maharashtra,MGNREGA,C084,low,3,130.61,126.88,124.39,13.82,110.57,88.89,0.1111,0,27,anomaly_under,2,red
REC03126,2021,4,2,Infrastructure,Bharuch,Gujarat,Jal Jeevan Mission,C051,low,3,860.59,836.0,819.61,712.87,106.74,13.02,0.8698,0,75,normal,0,green
REC05094,2023,6,2,Housing,Palghar,Maharashtra,Ayushman Bharat,C090,low,3,196.58,190.96,187.22,160.33,26.89,14.36,0.8564,0,62,normal,0,green
REC00540,2023,10,4,Education,Palghar,Maharashtra,PM Fasal Bima Yojana,C016,medium,3,71.62,69.57,68.21,61.87,6.34,9.29,0.9071,0,82,normal,0,green
REC05652,2021,2,1,Education,Bharuch,Gujarat,MGNREGA,C056,low,3,229.56,223.0,218.63,208.27,10.36,4.74,0.9526,0,90,normal,0,green
REC09500,2024,8,3,Agriculture,Vadodara,Gujarat,Ayushman Bharat,C015,medium,2,52.12,50.63,49.64,11.68,37.96,76.47,0.2353,0,29,anomaly_under,2,red
REC06020,2023,2,1,Education,Mumbai,Maharashtra,PM Fasal Bima Yojana,C070,low,1,584.23,567.54,556.41,490.51,65.9,11.84,0.8816,0,60,normal,0,green
REC03301,2022,7,3,Infrastructure,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C032,medium,3,500.64,486.34,476.8,357.66,119.14,24.99,0.7501,0,83,normal,0,green
REC01657,2022,1,1,Sanitation,Palghar,Maharashtra,PM Gram Sadak Yojana,C057,high,3,40.31,39.16,38.39,35.05,3.34,8.7,0.913,0,67,normal,0,green
REC04881,2024,1,1,Infrastructure,Surat,Gujarat,PM Awas Yojana,C079,medium,1,1163.38,1130.14,1107.98,865.82,242.16,21.86,0.7814,0,63,normal,0,green
REC00315,2022,5,2,Health,Raigad,Maharashtra,Swachh Bharat Mission,C003,low,3,294.07,285.67,280.07,236.66,43.41,15.5,0.845,0,65,normal,0,green
REC09697,2021,9,3,Health,Raigad,Maharashtra,Swachh Bharat Mission,C036,low,3,40.67,39.5,38.73,6.54,32.19,83.11,0.1689,0,19,anomaly_under,2,red
REC03451,2024,6,2,Sanitation,Anand,Gujarat,Ayushman Bharat,C082,low,3,92.01,89.38,87.63,78.65,8.98,10.25,0.8975,0,83,normal,0,green
REC07730,2022,9,3,Education,Surat,Gujarat,Ayushman Bharat,C082,low,1,432.9,420.54,412.29,299.87,112.42,27.27,0.7273,0,65,warning,1,yellow
REC01899,2022,5,2,Housing,Palghar,Maharashtra,PM Awas Yojana,C035,medium,3,302.74,294.09,288.32,221.95,66.37,23.02,0.7698,0,84,normal,0,green
REC09661,2024,4,2,Sanitation,Anand,Gujarat,Sarva Shiksha Abhiyan,C075,low,3,93.61,90.93,89.15,20.19,68.96,77.35,0.2265,0,14,anomaly_under,2,red
REC00431,2024,4,2,Infrastructure,Palghar,Maharashtra,PM Gram Sadak Yojana,C065,medium,3,1680.88,1632.86,1600.84,1218.18,382.66,23.9,0.761,0,79,normal,0,green
REC09180,2021,3,1,Sanitation,Surat,Gujarat,Ayushman Bharat,C021,low,1,211.62,205.57,201.54,305.08,103.54,51.37,1.5137,1,38,anomaly_over,2,red
REC06942,2024,6,2,Infrastructure,Raigad,Maharashtra,MGNREGA,C078,low,3,1727.67,1678.31,1645.4,1379.62,265.78,16.15,0.8385,0,76,normal,0,green
REC09727,2022,7,3,Infrastructure,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C038,medium,2,236.09,229.35,224.85,67.45,157.4,70.0,0.3,0,10,anomaly_under,2,red
REC02722,2021,1,1,Agriculture,Surat,Gujarat,Jal Jeevan Mission,C013,medium,1,238.26,231.45,226.91,178.41,48.5,21.37,0.7863,0,61,normal,0,green
REC08252,2023,12,4,Sanitation,Anand,Gujarat,Ayushman Bharat,C063,medium,3,84.08,81.68,80.08,55.83,24.25,30.28,0.6972,0,58,warning,1,yellow
REC05413,2023,10,4,Health,Nashik,Maharashtra,PM Awas Yojana,C062,low,2,198.94,193.26,189.47,180.96,8.51,4.49,0.9551,0,76,normal,0,green
REC04622,2021,9,3,Education,Anand,Gujarat,PM Awas Yojana,C033,low,3,51.48,50.01,49.03,45.23,3.8,7.75,0.9225,0,73,normal,0,green
REC00527,2021,3,1,Agriculture,Rajkot,Gujarat,PM Fasal Bima Yojana,C049,low,2,55.04,53.47,52.42,39.85,12.57,23.98,0.7602,0,88,normal,0,green
REC04124,2023,6,2,Housing,Vadodara,Gujarat,PM Awas Yojana,C010,low,2,410.06,398.34,390.53,351.68,38.85,9.95,0.9005,0,75,normal,0,green
REC06468,2022,1,1,Health,Nandurbar,Maharashtra,Jal Jeevan Mission,C039,low,3,218.8,212.55,208.38,172.65,35.73,17.15,0.8285,0,63,normal,0,green
REC08928,2023,4,2,Agriculture,Palghar,Maharashtra,PM Awas Yojana,C009,low,3,115.75,112.44,110.24,170.85,60.61,54.98,1.5498,1,51,anomaly_over,2,red
REC06092,2021,9,3,Health,Rajkot,Gujarat,Swachh Bharat Mission,C008,medium,2,484.3,470.46,461.24,412.28,48.96,10.61,0.8939,0,78,normal,0,green
REC06379,2021,12,4,Sanitation,Nashik,Maharashtra,Swachh Bharat Mission,C053,low,2,163.48,158.81,155.7,125.86,29.84,19.17,0.8083,0,62,normal,0,green
REC07517,2023,10,4,Sanitation,Surat,Gujarat,PM Fasal Bima Yojana,C028,low,1,181.29,176.11,172.66,193.02,20.36,11.79,1.1179,1,40,warning,1,yellow
REC01381,2023,10,4,Infrastructure,Bharuch,Gujarat,PM Gram Sadak Yojana,C018,low,3,259.83,252.41,247.46,174.4,73.06,29.52,0.7048,0,82,normal,0,green
REC07615,2023,5,2,Health,Mumbai,Maharashtra,Jal Jeevan Mission,C094,low,1,152.62,148.26,145.35,100.93,44.42,30.56,0.6944,0,39,warning,1,yellow
REC03870,2024,6,2,Sanitation,Dahanu,Maharashtra,MGNREGA,C032,medium,3,94.38,91.69,89.89,74.72,15.17,16.88,0.8312,0,70,normal,0,green
REC05549,2021,3,1,Housing,Nagpur,Maharashtra,PM Gram Sadak Yojana,C071,low,2,297.15,288.66,283.0,263.72,19.28,6.81,0.9319,0,64,normal,0,green
REC02623,2024,6,2,Sanitation,Nandurbar,Maharashtra,Swachh Bharat Mission,C070,low,3,25.88,25.14,24.65,21.45,3.2,12.98,0.8702,0,66,normal,0,green
REC07089,2021,11,4,Sanitation,Rajkot,Gujarat,Swachh Bharat Mission,C099,medium,2,23.89,23.21,22.75,26.06,3.31,14.55,1.1455,1,56,warning,1,yellow
REC08337,2021,8,3,Housing,Pune,Maharashtra,PM Gram Sadak Yojana,C016,medium,1,1132.81,1100.45,1078.87,754.69,324.18,30.05,0.6995,0,63,warning,1,yellow
REC08725,2021,2,1,Education,Nandurbar,Maharashtra,PM Awas Yojana,C092,medium,3,45.24,43.95,43.09,56.28,13.19,30.61,1.3061,1,31,anomaly_over,2,red
REC05719,2021,7,3,Agriculture,Bharuch,Gujarat,Swachh Bharat Mission,C014,high,3,138.67,134.71,132.07,114.24,17.83,13.5,0.865,0,61,normal,0,green
REC09157,2022,6,2,Sanitation,Mumbai,Maharashtra,MGNREGA,C066,low,1,292.54,284.18,278.61,356.43,77.82,27.93,1.2793,1,45,anomaly_over,2,red
REC05028,2023,10,4,Sanitation,Dahanu,Maharashtra,Jal Jeevan Mission,C013,medium,3,48.3,46.92,46.0,42.24,3.76,8.17,0.9183,0,73,normal,0,green
REC00159,2022,11,4,Infrastructure,Dahanu,Maharashtra,PM Gram Sadak Yojana,C092,medium,3,535.93,520.62,510.41,460.6,49.81,9.76,0.9024,0,84,normal,0,green
REC08804,2024,4,2,Agriculture,Pune,Maharashtra,Swachh Bharat Mission,C077,low,1,109.39,106.26,104.18,164.76,60.58,58.15,1.5815,1,44,anomaly_over,2,red
REC03085,2021,8,3,Housing,Pune,Maharashtra,PM Fasal Bima Yojana,C009,low,1,1100.94,1069.48,1048.51,851.94,196.57,18.75,0.8125,0,66,normal,0,green
REC02584,2021,9,3,Education,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C020,medium,2,47.19,45.84,44.94,43.58,1.36,3.03,0.9697,0,74,normal,0,green
REC06405,2021,4,2,Sanitation,Nashik,Maharashtra,PM Fasal Bima Yojana,C062,low,2,66.7,64.79,63.52,55.37,8.15,12.83,0.8717,0,92,normal,0,green
REC00916,2021,6,2,Education,Raigad,Maharashtra,Ayushman Bharat,C050,medium,3,66.13,64.24,62.98,56.77,6.21,9.86,0.9014,0,87,normal,0,green
REC07723,2024,2,1,Health,Vadodara,Gujarat,Ayushman Bharat,C054,high,2,135.44,131.57,128.99,137.06,8.07,6.26,1.0626,1,67,warning,1,yellow
REC01582,2022,9,3,Infrastructure,Nagpur,Maharashtra,PM Awas Yojana,C083,medium,2,966.81,939.19,920.77,786.92,133.85,14.54,0.8546,0,75,normal,0,green
REC01790,2023,11,4,Agriculture,Surat,Gujarat,Swachh Bharat Mission,C070,low,1,265.23,257.65,252.6,215.44,37.16,14.71,0.8529,0,63,normal,0,green
REC04315,2022,6,2,Sanitation,Raigad,Maharashtra,PM Awas Yojana,C094,low,3,60.55,58.82,57.67,54.04,3.63,6.29,0.9371,0,60,normal,0,green
REC02985,2022,12,4,Sanitation,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C086,low,2,81.61,79.27,77.72,64.94,12.78,16.44,0.8356,0,72,normal,0,green
REC03795,2021,1,1,Housing,Pune,Maharashtra,PM Fasal Bima Yojana,C093,medium,1,653.22,634.55,622.11,548.43,73.68,11.84,0.8816,0,78,normal,0,green
REC06159,2022,2,1,Health,Palghar,Maharashtra,Ayushman Bharat,C065,medium,3,185.93,180.62,177.08,165.67,11.41,6.44,0.9356,0,70,normal,0,green
REC00515,2022,7,3,Sanitation,Raigad,Maharashtra,PM Fasal Bima Yojana,C075,low,3,37.14,36.08,35.37,32.23,3.14,8.88,0.9112,0,65,normal,0,green
REC00078,2022,6,2,Health,Anand,Gujarat,PM Gram Sadak Yojana,C082,low,3,143.42,139.32,136.59,119.02,17.57,12.86,0.8714,0,83,normal,0,green
REC08699,2022,10,4,Sanitation,Nagpur,Maharashtra,Ayushman Bharat,C047,low,2,157.97,153.46,150.45,203.54,53.09,35.29,1.3529,1,42,anomaly_over,2,red
REC01078,2024,2,1,Education,Surat,Gujarat,MGNREGA,C089,medium,1,302.86,294.21,288.44,267.67,20.77,7.2,0.928,0,93,normal,0,green
REC03467,2021,3,1,Housing,Anand,Gujarat,PM Awas Yojana,C003,low,3,460.01,446.86,438.1,337.74,100.36,22.91,0.7709,0,69,normal,0,green
REC06336,2024,9,3,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C017,low,3,410.56,398.83,391.01,337.36,53.65,13.72,0.8628,0,72,normal,0,green
REC08104,2022,5,2,Housing,Rajkot,Gujarat,Ayushman Bharat,C034,low,2,510.13,495.56,485.84,292.14,193.7,39.87,0.6013,0,42,warning,1,yellow
REC05592,2024,3,1,Sanitation,Vadodara,Gujarat,Ayushman Bharat,C078,low,2,132.5,128.71,126.19,112.92,13.27,10.52,0.8948,0,83,normal,0,green
REC03177,2024,10,4,Health,Nandurbar,Maharashtra,Ayushman Bharat,C021,low,3,74.32,72.2,70.78,64.83,5.95,8.41,0.9159,0,91,normal,0,green
REC05761,2021,11,4,Agriculture,Palghar,Maharashtra,PM Awas Yojana,C092,medium,3,69.15,67.18,65.86,44.76,21.1,32.04,0.6796,0,88,normal,0,green
REC01506,2022,12,4,Sanitation,Pune,Maharashtra,Sarva Shiksha Abhiyan,C052,low,1,72.62,70.54,69.16,65.83,3.33,4.81,0.9519,0,94,normal,0,green
REC09221,2022,3,1,Education,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C091,low,1,155.43,150.99,148.03,206.47,58.44,39.48,1.3948,1,42,anomaly_over,2,red
REC02773,2023,2,1,Education,Palghar,Maharashtra,Swachh Bharat Mission,C014,high,3,227.71,221.21,216.87,189.52,27.35,12.61,0.8739,0,77,normal,0,green
REC07484,2023,12,4,Sanitation,Rajkot,Gujarat,Jal Jeevan Mission,C048,medium,2,155.03,150.6,147.65,165.5,17.85,12.09,1.1209,1,60,warning,1,yellow
REC09786,2023,12,4,Sanitation,Surat,Gujarat,MGNREGA,C011,low,1,277.07,269.16,263.88,71.46,192.42,72.92,0.2708,0,11,anomaly_under,2,red
REC04943,2023,10,4,Education,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C081,low,3,31.54,30.64,30.04,27.57,2.47,8.22,0.9178,0,71,normal,0,green
REC09184,2022,10,4,Agriculture,Raigad,Maharashtra,PM Gram Sadak Yojana,C020,medium,3,132.17,128.4,125.88,193.36,67.48,53.61,1.5361,1,45,anomaly_over,2,red
REC09848,2023,1,1,Sanitation,Ahmedabad,Gujarat,PM Awas Yojana,C009,low,1,147.89,143.67,140.85,31.71,109.14,77.49,0.2251,0,27,anomaly_under,2,red
REC05819,2024,11,4,Education,Bharuch,Gujarat,Swachh Bharat Mission,C030,low,3,194.15,188.6,184.9,159.26,25.64,13.87,0.8613,0,82,normal,0,green
REC01587,2021,1,1,Agriculture,Surat,Gujarat,PM Fasal Bima Yojana,C003,low,1,241.74,234.83,230.23,181.85,48.38,21.01,0.7899,0,84,normal,0,green
REC03565,2021,10,4,Health,Raigad,Maharashtra,PM Gram Sadak Yojana,C012,medium,3,211.63,205.58,201.55,166.79,34.76,17.25,0.8275,0,70,normal,0,green
REC08319,2024,4,2,Infrastructure,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C062,low,3,1631.36,1584.75,1553.68,1660.13,106.45,6.85,1.0685,1,61,warning,1,yellow
REC09384,2023,1,1,Housing,Nagpur,Maharashtra,PM Gram Sadak Yojana,C020,medium,2,206.55,200.64,196.71,66.46,130.25,66.21,0.3379,0,14,anomaly_under,2,red
REC05334,2021,3,1,Housing,Nashik,Maharashtra,MGNREGA,C043,low,2,399.25,387.84,380.24,288.94,91.3,24.01,0.7599,0,89,normal,0,green
REC02331,2024,7,3,Housing,Rajkot,Gujarat,PM Gram Sadak Yojana,C073,low,2,681.69,662.21,649.23,535.64,113.59,17.5,0.825,0,63,normal,0,green
REC08507,2024,8,3,Sanitation,Anand,Gujarat,Jal Jeevan Mission,C032,medium,3,55.76,54.16,53.1,77.36,24.26,45.69,1.4569,1,27,anomaly_over,2,red
REC01320,2024,6,2,Housing,Dahanu,Maharashtra,Jal Jeevan Mission,C059,low,3,426.98,414.78,406.65,372.88,33.77,8.3,0.917,0,88,normal,0,green
REC03744,2022,2,1,Housing,Bharuch,Gujarat,PM Gram Sadak Yojana,C056,low,3,112.56,109.34,107.2,87.7,19.5,18.19,0.8181,0,70,normal,0,green
REC00015,2023,2,1,Agriculture,Palghar,Maharashtra,Swachh Bharat Mission,C092,medium,3,78.21,75.98,74.49,47.68,26.81,35.99,0.6401,0,89,normal,0,green
REC06376,2022,11,4,Infrastructure,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C027,medium,2,1567.63,1522.84,1492.98,1337.56,155.42,10.41,0.8959,0,62,normal,0,green
REC04152,2023,5,2,Agriculture,Raigad,Maharashtra,PM Gram Sadak Yojana,C083,medium,3,54.51,52.95,51.91,33.24,18.67,35.97,0.6403,0,65,normal,0,green
REC06870,2022,11,4,Education,Rajkot,Gujarat,PM Awas Yojana,C016,medium,2,307.52,298.74,292.88,284.48,8.4,2.87,0.9713,0,63,normal,0,green
REC02536,2023,9,3,Agriculture,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C052,low,3,130.26,126.54,124.06,102.51,21.55,17.37,0.8263,0,89,normal,0,green
