record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC06180,2023,11,4,Infrastructure,Nashik,Maharashtra,PM Gram Sadak Yojana,C055,low,2,1546.25,1502.07,1472.62,1345.81,126.81,8.61,0.9139,0,72,normal,0,green
REC04583,2023,2,1,Agriculture,Surat,Gujarat,PM Awas Yojana,C046,low,1,90.58,88.0,86.27,65.91,20.36,23.6,0.764,0,69,normal,0,green
REC05818,2023,2,1,Sanitation,Anand,Gujarat,Swachh Bharat Mission,C077,low,3,118.27,114.89,112.64,98.06,14.58,12.94,0.8706,0,68,normal,0,green
REC09729,2023,1,1,Housing,Bharuch,Gujarat,Swachh Bharat Mission,C056,low,3,143.1,139.02,136.29,60.04,76.25,55.95,0.4405,0,9,anomaly_under,2,red
REC09123,2022,11,4,Sanitation,Mumbai,Maharashtra,Ayushman Bharat,C070,low,1,290.52,282.22,276.69,341.43,64.74,23.4,1.234,1,46,anomaly_over,2,red
REC07489,2023,11,4,Sanitation,Nandurbar,Maharashtra,PM Awas Yojana,C001,low,3,88.19,85.67,83.99,61.3,22.69,27.02,0.7298,0,48,warning,1,yellow
REC08072,2024,8,3,Agriculture,Nagpur,Maharashtra,PM Awas Yojana,C024,low,2,186.0,180.68,177.14,97.43,79.71,45.0,0.55,0,39,warning,1,yellow
REC03513,2023,8,3,Health,Nandurbar,Maharashtra,Jal Jeevan Mission,C043,low,3,239.13,232.29,227.74,202.09,25.65,11.26,0.8874,0,92,normal,0,green
REC02588,2023,9,3,Agriculture,Mumbai,Maharashtra,Swachh Bharat Mission,C065,medium,1,463.6,450.35,441.52,386.33,55.19,12.5,0.875,0,80,normal,0,green
REC05511,2024,6,2,Housing,Vadodara,Gujarat,PM Gram Sadak Yojana,C092,medium,2,550.03,534.32,523.84,428.97,94.87,18.11,0.8189,0,87,normal,0,green
REC03435,2023,8,3,Infrastructure,Vadodara,Gujarat,PM Awas Yojana,C063,medium,2,2729.94,2651.94,2599.94,2022.95,576.99,22.19,0.7781,0,80,normal,0,green
REC00434,2021,4,2,Education,Raigad,Maharashtra,Jal Jeevan Mission,C060,high,3,145.65,141.48,138.71,135.77,2.94,2.12,0.9788,0,73,normal,0,green
REC01488,2023,12,4,Health,Anand,Gujarat,PM Fasal Bima Yojana,C049,low,3,287.68,279.46,273.98,241.7,32.28,11.78,0.8822,0,89,normal,0,green
REC09077,2021,10,4,Education,Surat,Gujarat,Sarva Shiksha Abhiyan,C062,low,1,413.51,401.7,393.82,466.33,72.51,18.41,1.1841,1,50,anomaly_over,2,red
REC08162,2022,7,3,Education,Anand,Gujarat,Ayushman Bharat,C092,medium,3,126.65,123.03,120.62,85.39,35.23,29.21,0.7079,0,55,warning,1,yellow
REC08986,2022,6,2,Health,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C067,low,1,152.38,148.02,145.12,218.14,73.02,50.32,1.5032,1,46,anomaly_over,2,red
REC09320,2021,2,1,Education,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C032,medium,2,239.43,232.59,228.03,73.13,154.9,67.93,0.3207,0,14,anomaly_under,2,red
REC06115,2024,2,1,Infrastructure,Mumbai,Maharashtra,MGNREGA,C039,low,1,2743.36,2664.97,2612.72,2237.34,375.38,14.37,0.8563,0,85,normal,0,green
REC02935,2022,12,4,Education,Ahmedabad,Gujarat,Jal Jeevan Mission,C070,low,1,319.21,310.09,304.01,265.54,38.47,12.65,0.8735,0,62,normal,0,green
REC02018,2022,7,3,Sanitation,Rajkot,Gujarat,Ayushman Bharat,C056,low,2,22.86,22.21,21.77,20.59,1.18,5.42,0.9458,0,61,normal,0,green
REC00073,2024,4,2,Housing,Dahanu,Maharashtra,Ayushman Bharat,C045,medium,3,423.21,411.12,403.06,318.47,84.59,20.99,0.7901,0,74,normal,0,green
REC04043,2023,10,4,Agriculture,Mumbai,Maharashtra,Jal Jeevan Mission,C025,low,1,96.15,93.4,91.57,55.95,35.62,38.9,0.611,0,70,normal,0,green
REC09779,2021,2,1,Agriculture,Nandurbar,Maharashtra,Ayushman Bharat,C047,low,3,171.81,166.9,163.63,69.97,93.66,57.24,0.4276,0,20,anomaly_under,2,red
REC07721,2021,8,3,Education,Raigad,Maharashtra,PM Fasal Bima Yojana,C091,low,3,113.27,110.04,107.88,121.06,13.18,12.22,1.1222,1,53,warning,1,yellow
REC07130,2022,11,4,Education,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C056,low,1,457.49,444.41,435.7,494.05,58.35,13.39,1.1339,1,47,warning,1,yellow
REC08352,2021,7,3,Housing,Palghar,Maharashtra,Jal Jeevan Mission,C038,medium,3,262.93,255.42,250.41,168.85,81.56,32.57,0.6743,0,47,warning,1,yellow
REC06697,2022,4,2,Infrastructure,Ahmedabad,Gujarat,Ayushman Bharat,C040,low,1,3852.48,3742.41,3669.03,2883.32,785.71,21.41,0.7859,0,76,normal,0,green
REC03161,2022,7,3,Infrastructure,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C088,low,3,1331.32,1293.28,1267.92,1013.2,254.72,20.09,0.7991,0,92,normal,0,green
REC08177,2021,5,2,Health,Mumbai,Maharashtra,PM Gram Sadak Yojana,C027,medium,1,240.04,233.18,228.61,243.85,15.24,6.67,1.0667,1,63,warning,1,yellow
REC05441,2022,5,2,Health,Pune,Maharashtra,Jal Jeevan Mission,C069,medium,1,755.2,733.62,719.24,621.52,97.72,13.59,0.8641,0,80,normal,0,green
REC04739,2021,8,3,Sanitation,Nashik,Maharashtra,PM Awas Yojana,C088,low,2,131.42,127.66,125.16,105.91,19.25,15.38,0.8462,0,61,normal,0,green
REC07373,2022,10,4,Health,Surat,Gujarat,PM Gram Sadak Yojana,C088,low,1,753.38,731.85,717.5,796.51,79.01,11.01,1.1101,1,67,warning,1,yellow
REC05080,2024,7,3,Health,Mumbai,Maharashtra,PM Fasal Bima Yojana,C076,medium,1,107.91,104.83,102.77,95.77,7.0,6.81,0.9319,0,69,normal,0,green
REC03043,2024,10,4,Housing,Rajkot,Gujarat,Jal Jeevan Mission,C097,medium,2,726.71,705.94,692.1,582.4,109.7,15.85,0.8415,0,75,normal,0,green
REC05117,2023,11,4,Education,Raigad,Maharashtra,PM Awas Yojana,C024,low,3,207.24,201.32,197.37,171.54,25.83,13.09,0.8691,0,80,normal,0,green
REC06740,2024,2,1,Housing,Ahmedabad,Gujarat,Jal Jeevan Mission,C079,medium,1,976.07,948.18,929.59,769.82,159.77,17.19,0.8281,0,94,normal,0,green
REC02378,2022,11,4,Infrastructure,Anand,Gujarat,PM Fasal Bima Yojana,C038,medium,3,599.17,582.05,570.64,507.91,62.73,10.99,0.8901,0,78,normal,0,green
REC09735,2023,7,3,Infrastructure,Nagpur,Maharashtra,PM Fasal Bima Yojana,C016,medium,2,491.75,477.7,468.33,55.41,412.92,88.17,0.1183,0,16,anomaly_under,2,red
REC06790,2022,5,2,Infrastructure,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C059,low,2,1137.13,1104.64,1082.98,907.76,175.22,16.18,0.8382,0,62,normal,0,green
REC09091,2021,1,1,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C005,low,3,483.68,469.86,460.65,718.44,257.79,55.96,1.5596,1,49,anomaly_over,2,red
REC07945,2023,6,2,Agriculture,Anand,Gujarat,Swachh Bharat Mission,C096,medium,3,116.41,113.09,110.87,121.71,10.84,9.78,1.0978,1,42,warning,1,yellow
REC08996,2022,1,1,Health,Anand,Gujarat,PM Fasal Bima Yojana,C054,high,3,273.4,265.59,260.38,401.12,140.74,54.05,1.5405,1,31,anomaly_over,2,red
REC04192,2024,4,2,Housing,Surat,Gujarat,PM Gram Sadak Yojana,C041,low,1,1151.37,1118.47,1096.54,873.48,223.06,20.34,0.7966,0,76,normal,0,green
REC03440,2022,2,1,Education,Surat,Gujarat,Ayushman Bharat,C011,low,1,507.01,492.53,482.87,426.41,56.46,11.69,0.8831,0,79,normal,0,green
REC01559,2022,4,2,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C046,low,1,297.54,289.04,283.37,221.67,61.7,21.77,0.7823,0,94,normal,0,green
REC06676,2021,9,3,Infrastructure,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C074,medium,1,3129.45,3040.04,2980.43,2176.96,803.47,26.96,0.7304,0,88,normal,0,green
REC03340,2022,5,2,Education,Raigad,Maharashtra,Jal Jeevan Mission,C100,low,3,146.92,142.72,139.92,127.18,12.74,9.11,0.9089,0,94,normal,0,green
REC03192,2023,4,2,Health,Mumbai,Maharashtra,PM Fasal Bima Yojana,C083,medium,1,274.79,266.93,261.7,237.73,23.97,9.16,0.9084,0,65,normal,0,green
REC00779,2022,6,2,Agriculture,Vadodara,Gujarat,Ayushman Bharat,C042,low,2,120.14,116.71,114.42,84.26,30.16,26.36,0.7364,0,90,normal,0,green
REC04957,2021,7,3,Housing,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C017,low,3,177.6,172.52,169.14,141.92,27.22,16.09,0.8391,0,60,normal,0,green
REC08626,2023,8,3,Sanitation,Rajkot,Gujarat,PM Gram Sadak Yojana,C083,medium,2,30.22,29.36,28.78,38.19,9.41,32.7,1.327,1,33,anomaly_over,2,red
REC08145,2024,5,2,Education,Surat,Gujarat,MGNREGA,C088,low,1,426.08,413.91,405.79,300.8,104.99,25.87,0.7413,0,41,warning,1,yellow
REC04827,2022,5,2,Housing,Anand,Gujarat,Jal Jeevan Mission,C030,low,3,115.41,112.11,109.91,86.35,23.56,21.44,0.7856,0,93,normal,0,green
REC08740,2024,7,3,Health,Pune,Maharashtra,PM Gram Sadak Yojana,C055,low,1,754.75,733.19,718.81,1023.85,305.04,42.44,1.4244,1,31,anomaly_over,2,red
REC00934,2021,3,1,Health,Nandurbar,Maharashtra,MGNREGA,C073,low,3,246.96,239.9,235.2,222.65,12.55,5.34,0.9466,0,82,normal,0,green
REC05557,2024,5,2,Infrastructure,Surat,Gujarat,Jal Jeevan Mission,C080,medium,1,4243.8,4122.54,4041.71,3491.4,550.31,13.62,0.8638,0,78,normal,0,green
REC06817,2022,2,1,Education,Anand,Gujarat,MGNREGA,C066,low,3,158.13,153.61,150.6,138.58,12.02,7.98,0.9202,0,88,normal,0,green
REC06231,2024,6,2,Infrastructure,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C034,low,2,288.71,280.46,274.96,221.08,53.88,19.6,0.804,0,82,normal,0,green
REC06947,2024,9,3,Housing,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C048,medium,3,355.66,345.49,338.72,306.09,32.63,9.63,0.9037,0,78,normal,0,green
REC05324,2022,10,4,Agriculture,Nagpur,Maharashtra,PM Fasal Bima Yojana,C009,low,2,100.41,97.54,95.63,79.99,15.64,16.35,0.8365,0,64,normal,0,green
REC03321,2024,9,3,Health,Pune,Maharashtra,PM Gram Sadak Yojana,C081,low,1,431.99,419.65,411.42,369.99,41.43,10.07,0.8993,0,82,normal,0,green
REC00349,2024,10,4,Health,Palghar,Maharashtra,Jal Jeevan Mission,C002,medium,3,148.68,144.43,141.6,124.03,17.57,12.41,0.8759,0,66,normal,0,green
REC06940,2021,6,2,Education,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C032,medium,2,214.29,208.17,204.09,196.89,7.2,3.53,0.9647,0,66,normal,0,green
REC09365,2023,5,2,Infrastructure,Palghar,Maharashtra,PM Fasal Bima Yojana,C082,low,3,1055.93,1025.76,1005.65,264.66,740.99,73.68,0.2632,0,18,anomaly_under,2,red
REC09868,2023,9,3,Health,Nagpur,Maharashtra,MGNREGA,C085,low,2,494.24,480.11,470.7,117.89,352.81,74.95,0.2505,0,23,anomaly_under,2,red
REC08360,2021,2,1,Infrastructure,Rajkot,Gujarat,Jal Jeevan Mission,C005,low,2,656.9,638.13,625.62,695.3,69.68,11.14,1.1114,1,38,warning,1,yellow
REC08435,2021,10,4,Health,Ahmedabad,Gujarat,PM Awas Yojana,C047,low,1,414.2,402.37,394.48,419.68,25.2,6.39,1.0639,1,42,warning,1,yellow
REC07670,2021,2,1,Housing,Palghar,Maharashtra,PM Fasal Bima Yojana,C047,low,3,280.14,272.14,266.8,295.48,28.68,10.75,1.1075,1,62,warning,1,yellow
REC04208,2024,12,4,Housing,Pune,Maharashtra,PM Gram Sadak Yojana,C059,low,1,1200.97,1166.66,1143.78,971.91,171.87,15.03,0.8497,0,66,normal,0,green
REC04675,2022,11,4,Education,Bharuch,Gujarat,MGNREGA,C067,low,3,87.84,85.33,83.66,78.22,5.44,6.5,0.935,0,77,normal,0,green
REC02710,2023,9,3,Housing,Rajkot,Gujarat,Ayushman Bharat,C013,medium,2,270.66,262.93,257.77,203.08,54.69,21.22,0.7878,0,61,normal,0,green
REC09005,2024,12,4,Education,Dahanu,Maharashtra,PM Gram Sadak Yojana,C035,medium,3,203.57,197.76,193.88,294.31,100.43,51.8,1.518,1,33,anomaly_over,2,red
REC00729,2024,9,3,Health,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C045,medium,1,672.26,653.06,640.25,527.68,112.57,17.58,0.8242,0,86,normal,0,green
REC07063,2024,5,2,Housing,Nashik,Maharashtra,PM Gram Sadak Yojana,C027,medium,2,661.67,642.76,630.16,412.13,218.03,34.6,0.654,0,69,warning,1,yellow
REC00594,2021,7,3,Health,Palghar,Maharashtra,MGNREGA,C061,low,3,287.37,279.16,273.69,258.68,15.01,5.48,0.9452,0,65,normal,0,green
REC05195,2024,1,1,Agriculture,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C012,medium,3,97.01,94.24,92.39,58.72,33.67,36.44,0.6356,0,70,normal,0,green
REC02661,2023,6,2,Infrastructure,Mumbai,Maharashtra,Ayushman Bharat,C047,low,1,2443.01,2373.21,2326.68,1720.18,606.5,26.07,0.7393,0,68,normal,0,green
REC05316,2024,10,4,Sanitation,Anand,Gujarat,Sarva Shiksha Abhiyan,C033,low,3,95.8,93.06,91.24,86.47,4.77,5.23,0.9477,0,77,normal,0,green
REC02324,2023,9,3,Sanitation,Nandurbar,Maharashtra,PM Awas Yojana,C011,low,3,83.4,81.02,79.43,72.88,6.55,8.25,0.9175,0,77,normal,0,green
REC06598,2021,8,3,Health,Palghar,Maharashtra,PM Fasal Bima Yojana,C096,medium,3,187.1,181.75,178.19,147.66,30.53,17.13,0.8287,0,78,normal,0,green
REC01525,2022,9,3,Agriculture,Raigad,Maharashtra,PM Awas Yojana,C055,low,3,132.09,128.32,125.8,85.3,40.5,32.19,0.6781,0,94,normal,0,green
REC08962,2021,5,2,Housing,Mumbai,Maharashtra,PM Fasal Bima Yojana,C075,low,1,339.98,330.27,323.79,460.29,136.5,42.16,1.4216,1,52,anomaly_over,2,red
REC07068,2021,2,1,Agriculture,Anand,Gujarat,Jal Jeevan Mission,C086,low,3,132.56,128.78,126.25,137.94,11.69,9.26,1.0926,1,54,warning,1,yellow
REC09897,2021,4,2,Sanitation,Anand,Gujarat,Sarva Shiksha Abhiyan,C040,low,3,123.74,120.21,117.85,49.8,68.05,57.74,0.4226,0,16,anomaly_under,2,red
REC06308,2023,2,1,Health,Mumbai,Maharashtra,PM Gram Sadak Yojana,C099,medium,1,283.9,275.79,270.38,245.78,24.6,9.1,0.909,0,94,normal,0,green
REC06649,2022,12,4,Infrastructure,Nagpur,Maharashtra,PM Gram Sadak Yojana,C076,medium,2,837.03,813.11,797.17,617.76,179.41,22.51,0.7749,0,73,normal,0,green
REC09086,2021,6,2,Agriculture,Bharuch,Gujarat,Swachh Bharat Mission,C012,medium,3,87.43,84.94,83.27,109.02,25.75,30.92,1.3092,1,50,anomaly_over,2,red
REC04634,2022,8,3,Agriculture,Mumbai,Maharashtra,PM Fasal Bima Yojana,C024,low,1,335.63,326.04,319.65,277.91,41.74,13.06,0.8694,0,67,normal,0,green
REC07369,2022,4,2,Infrastructure,Nandurbar,Maharashtra,Jal Jeevan Mission,C061,low,3,329.96,320.54,314.25,356.66,42.41,13.5,1.135,1,40,warning,1,yellow
REC02987,2024,6,2,Agriculture,Vadodara,Gujarat,Jal Jeevan Mission,C083,medium,2,245.95,238.92,234.24,206.3,27.94,11.93,0.8807,0,73,normal,0,green
REC08459,2023,11,4,Housing,Surat,Gujarat,Sarva Shiksha Abhiyan,C072,medium,1,291.27,282.95,277.4,315.75,38.35,13.82,1.1382,1,61,warning,1,yellow
REC06891,2022,4,2,Agriculture,Nashik,Maharashtra,PM Fasal Bima Yojana,C086,low,2,36.08,35.05,34.36,22.77,11.59,33.73,0.6627,0,74,normal,0,green
REC03858,2021,6,2,Sanitation,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C027,medium,3,113.27,110.04,107.88,92.43,15.45,14.32,0.8568,0,72,normal,0,green
REC03420,2024,1,1,Education,Pune,Maharashtra,Jal Jeevan Mission,C017,low,1,349.6,339.61,332.95,287.9,45.05,13.53,0.8647,0,80,normal,0,green
REC04688,2023,7,3,Education,Mumbai,Maharashtra,Jal Jeevan Mission,C055,low,1,158.16,153.64,150.63,132.27,18.36,12.19,0.8781,0,83,normal,0,green
REC08022,2021,7,3,Infrastructure,Rajkot,Gujarat,PM Fasal Bima Yojana,C021,low,2,2711.74,2634.26,2582.61,2844.19,261.58,10.13,1.1013,1,36,warning,1,yellow
REC08393,2024,1,1,Infrastructure,Nagpur,Maharashtra,MGNREGA,C009,low,2,512.75,498.1,488.33,513.44,25.11,5.14,1.0514,1,43,warning,1,yellow
REC03669,2023,5,2,Education,Nagpur,Maharashtra,PM Gram Sadak Yojana,C052,low,2,190.23,184.79,181.17,174.97,6.2,3.42,0.9658,0,93,normal,0,green
REC01913,2024,9,3,Agriculture,Dahanu,Maharashtra,Ayushman Bharat,C062,low,3,52.16,50.67,49.68,32.76,16.92,34.06,0.6594,0,69,normal,0,green
REC01290,2024,6,2,Infrastructure,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C037,medium,3,503.08,488.7,479.12,395.6,83.52,17.43,0.8257,0,92,normal,0,green
REC00598,2024,5,2,Health,Nagpur,Maharashtra,Jal Jeevan Mission,C012,medium,2,481.86,468.09,458.91,389.04,69.87,15.23,0.8477,0,73,normal,0,green
REC05288,2021,10,4,Agriculture,Raigad,Maharashtra,MGNREGA,C076,medium,3,148.14,143.91,141.09,88.92,52.17,36.98,0.6302,0,93,normal,0,green
REC03237,2021,8,3,Agriculture,Bharuch,Gujarat,Swachh Bharat Mission,C069,medium,3,106.09,103.06,101.04,86.96,14.08,13.94,0.8606,0,92,normal,0,green
REC01854,2022,1,1,Sanitation,Nashik,Maharashtra,MGNREGA,C019,medium,2,202.47,196.69,192.83,158.76,34.07,17.67,0.8233,0,67,normal,0,green
REC03167,2022,5,2,Housing,Dahanu,Maharashtra,PM Gram Sadak Yojana,C071,low,3,283.72,275.61,270.21,229.91,40.3,14.91,0.8509,0,77,normal,0,green
REC02518,2021,10,4,Housing,Anand,Gujarat,Jal Jeevan Mission,C039,low,3,345.84,335.96,329.37,307.24,22.13,6.72,0.9328,0,74,normal,0,green
REC07779,2022,9,3,Education,Palghar,Maharashtra,PM Awas Yojana,C017,low,3,81.56,79.23,77.68,88.06,10.38,13.36,1.1336,1,60,warning,1,yellow
REC08628,2024,1,1,Health,Surat,Gujarat,PM Gram Sadak Yojana,C046,low,1,195.84,190.24,186.51,251.02,64.51,34.59,1.3459,1,39,anomaly_over,2,red
REC01027,2022,6,2,Education,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C043,low,1,394.3,383.03,375.52,363.42,12.1,3.22,0.9678,0,62,normal,0,green
REC05371,2021,1,1,Sanitation,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C092,medium,3,56.56,54.95,53.87,47.1,6.77,12.57,0.8743,0,79,normal,0,green
REC02699,2022,11,4,Sanitation,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C096,medium,3,92.0,89.37,87.62,73.62,14.0,15.98,0.8402,0,60,normal,0,green
REC07213,2023,4,2,Housing,Palghar,Maharashtra,Ayushman Bharat,C042,low,3,425.42,413.26,405.16,256.15,149.01,36.78,0.6322,0,36,warning,1,yellow
REC08466,2024,4,2,Housing,Rajkot,Gujarat,Swachh Bharat Mission,C061,low,2,655.81,637.07,624.58,401.7,222.88,35.68,0.6432,0,56,warning,1,yellow
REC00919,2021,8,3,Education,Pune,Maharashtra,Ayushman Bharat,C087,low,1,343.0,333.2,326.67,319.94,6.73,2.06,0.9794,0,64,normal,0,green
REC03630,2024,4,2,Education,Mumbai,Maharashtra,Swachh Bharat Mission,C082,low,1,65.88,63.99,62.74,56.22,6.52,10.39,0.8961,0,76,normal,0,green
REC01125,2021,2,1,Infrastructure,Nashik,Maharashtra,PM Fasal Bima Yojana,C073,low,2,1513.98,1470.73,1441.89,1064.23,377.66,26.19,0.7381,0,79,normal,0,green
REC07235,2021,7,3,Sanitation,Ahmedabad,Gujarat,Jal Jeevan Mission,C056,low,1,53.49,51.96,50.94,35.76,15.18,29.8,0.702,0,59,warning,1,yellow
REC05165,2022,2,1,Infrastructure,Anand,Gujarat,Ayushman Bharat,C058,medium,3,1231.17,1195.99,1172.54,865.89,306.65,26.15,0.7385,0,86,normal,0,green
REC00139,2023,7,3,Infrastructure,Vadodara,Gujarat,Swachh Bharat Mission,C076,medium,2,2423.15,2353.92,2307.76,2103.66,204.1,8.84,0.9116,0,88,normal,0,green
REC05001,2024,11,4,Agriculture,Mumbai,Maharashtra,Swachh Bharat Mission,C059,low,1,83.0,80.63,79.05,49.09,29.96,37.9,0.621,0,84,normal,0,green
REC02897,2024,4,2,Health,Pune,Maharashtra,PM Fasal Bima Yojana,C041,low,1,350.26,340.25,333.58,299.18,34.4,10.31,0.8969,0,77,normal,0,green
REC04864,2021,11,4,Infrastructure,Pune,Maharashtra,Jal Jeevan Mission,C017,low,1,2218.93,2155.54,2113.27,1724.3,388.97,18.41,0.8159,0,68,normal,0,green
REC05754,2021,4,2,Housing,Anand,Gujarat,Jal Jeevan Mission,C025,low,3,388.84,377.73,370.32,316.32,54.0,14.58,0.8542,0,71,normal,0,green
REC01444,2021,4,2,Education,Ahmedabad,Gujarat,Jal Jeevan Mission,C026,medium,1,226.5,220.02,215.71,193.73,21.98,10.19,0.8981,0,91,normal,0,green
REC00699,2022,9,3,Agriculture,Vadodara,Gujarat,PM Fasal Bima Yojana,C036,low,2,96.94,94.17,92.32,56.1,36.22,39.23,0.6077,0,90,normal,0,green
REC01072,2024,3,1,Infrastructure,Mumbai,Maharashtra,Jal Jeevan Mission,C048,medium,1,2116.21,2055.75,2015.44,1562.96,452.48,22.45,0.7755,0,73,normal,0,green
REC08051,2024,8,3,Sanitation,Raigad,Maharashtra,PM Fasal Bima Yojana,C087,low,3,63.54,61.72,60.51,63.7,3.19,5.27,1.0527,1,46,warning,1,yellow
REC06274,2022,1,1,Education,Ahmedabad,Gujarat,Swachh Bharat Mission,C005,low,1,169.89,165.04,161.8,141.25,20.55,12.7,0.873,0,67,normal,0,green
REC06858,2023,11,4,Agriculture,Surat,Gujarat,Swachh Bharat Mission,C053,low,1,165.01,160.29,157.15,113.78,43.37,27.6,0.724,0,85,normal,0,green
REC07331,2024,10,4,Infrastructure,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C008,medium,3,695.12,675.26,662.02,695.54,33.52,5.06,1.0506,1,45,warning,1,yellow
REC08065,2022,4,2,Sanitation,Nandurbar,Maharashtra,PM Awas Yojana,C012,medium,3,17.24,16.75,16.42,10.92,5.5,33.5,0.665,0,64,warning,1,yellow
REC00501,2024,12,4,Health,Ahmedabad,Gujarat,Jal Jeevan Mission,C067,low,1,595.32,578.31,566.97,498.83,68.14,12.02,0.8798,0,65,normal,0,green
REC07412,2022,2,1,Agriculture,Nagpur,Maharashtra,Jal Jeevan Mission,C077,low,2,308.9,300.07,294.19,161.8,132.39,45.0,0.55,0,41,warning,1,yellow
REC09364,2021,3,1,Sanitation,Surat,Gujarat,Jal Jeevan Mission,C010,low,1,294.02,285.62,280.02,103.02,177.0,63.21,0.3679,0,25,anomaly_under,2,red
REC02441,2021,5,2,Education,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C031,low,1,357.44,347.23,340.42,329.82,10.6,3.11,0.9689,0,70,normal,0,green
REC08524,2022,1,1,Housing,Surat,Gujarat,PM Awas Yojana,C026,medium,1,533.5,518.26,508.1,726.23,218.13,42.93,1.4293,1,27,anomaly_over,2,red
REC09190,2022,3,1,Health,Dahanu,Maharashtra,PM Gram Sadak Yojana,C093,medium,3,44.26,42.99,42.15,51.25,9.1,21.59,1.2159,1,20,anomaly_over,2,red
REC00350,2022,11,4,Infrastructure,Mumbai,Maharashtra,PM Gram Sadak Yojana,C016,medium,1,2958.09,2873.57,2817.23,2487.2,330.03,11.71,0.8829,0,77,normal,0,green
REC02871,2021,7,3,Infrastructure,Vadodara,Gujarat,PM Gram Sadak Yojana,C079,medium,2,2585.13,2511.27,2462.03,2226.63,235.4,9.56,0.9044,0,71,normal,0,green
REC07845,2024,4,2,Health,Nagpur,Maharashtra,Jal Jeevan Mission,C014,high,2,206.16,200.27,196.34,136.3,60.04,30.58,0.6942,0,41,warning,1,yellow
REC07204,2023,10,4,Sanitation,Mumbai,Maharashtra,Swachh Bharat Mission,C085,low,1,285.18,277.03,271.6,291.23,19.63,7.23,1.0723,1,40,warning,1,yellow
REC03967,2024,3,1,Health,Anand,Gujarat,Ayushman Bharat,C046,low,3,116.48,113.15,110.93,102.75,8.18,7.37,0.9263,0,85,normal,0,green
REC02190,2022,11,4,Sanitation,Surat,Gujarat,PM Awas Yojana,C016,medium,1,154.64,150.23,147.28,139.78,7.5,5.09,0.9491,0,88,normal,0,green
REC05264,2022,1,1,Infrastructure,Dahanu,Maharashtra,MGNREGA,C076,medium,3,1239.6,1204.18,1180.57,892.48,288.09,24.4,0.756,0,94,normal,0,green
REC06045,2021,7,3,Housing,Anand,Gujarat,PM Fasal Bima Yojana,C090,low,3,195.76,190.17,186.44,153.05,33.39,17.91,0.8209,0,83,normal,0,green
REC06283,2023,10,4,Housing,Surat,Gujarat,MGNREGA,C099,medium,1,962.23,934.74,916.41,828.7,87.71,9.57,0.9043,0,85,normal,0,green
REC03360,2024,5,2,Health,Dahanu,Maharashtra,Ayushman Bharat,C082,low,3,131.86,128.09,125.58,112.43,13.15,10.47,0.8953,0,91,normal,0,green
REC02867,2024,5,2,Housing,Vadodara,Gujarat,MGNREGA,C050,medium,2,429.37,417.1,408.92,330.21,78.71,19.25,0.8075,0,64,normal,0,green
REC02512,2021,4,2,Agriculture,Rajkot,Gujarat,PM Gram Sadak Yojana,C097,medium,2,117.89,114.53,112.28,85.38,26.9,23.96,0.7604,0,64,normal,0,green
REC06573,2023,11,4,Health,Pune,Maharashtra,Jal Jeevan Mission,C050,medium,1,777.92,755.7,740.88,637.1,103.78,14.01,0.8599,0,68,normal,0,green
REC02706,2024,4,2,Infrastructure,Pune,Maharashtra,Ayushman Bharat,C020,medium,1,4304.42,4181.44,4099.45,2992.23,1107.22,27.01,0.7299,0,85,normal,0,green
REC00648,2021,3,1,Sanitation,Ahmedabad,Gujarat,MGNREGA,C082,low,1,98.68,95.86,93.98,77.03,16.95,18.04,0.8196,0,94,normal,0,green
REC08404,2024,8,3,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C060,high,3,238.33,231.52,226.98,251.19,24.21,10.67,1.1067,1,40,warning,1,yellow
REC09951,2024,3,1,Sanitation,Pune,Maharashtra,Sarva Shiksha Abhiyan,C041,low,1,119.18,115.77,113.5,17.51,95.99,84.57,0.1543,0,16,anomaly_under,2,red
